"id","title","image_url","created_at","updated_at","director","detail","open_date"
291,"時をかける少女（1983）","http://eiga.k-img.com/images/movie/57212/photo/e164967c01d4b8ab/320.jpg?1469165325","2020-06-30 14:35:04","2020-06-30 14:35:04","大林宣彦","筒井康隆の名作SF小説を、「転校生」の大林宣彦監督が映画化した青春ファンタジー。高校生の芳山和子は、学校の実験室で白い煙とともに立ちのぼったラベンダーの香りをかいだ瞬間、意識を失い倒れてしまう。それ以来、時間を移動してしまうような不思議な現象に悩まされるようになった和子は、同級生の深町一夫に相談するが……。本作が映画初主演となる原田知世がフレッシュな魅力でヒロインを好演し、大ブレイクを果たした。","1983年7月16日"
292,"ひめゆりの塔（1982）","http://eiga.k-img.com/images/movie/noposter/320.png?1496733972","2020-06-30 14:35:04","2020-06-30 14:35:04","今井正","太平洋戦争末期、全島が戦場と化した沖縄で、ひめゆり部隊と呼ばれ陸軍病院に配属された乙女たちのはかない青春を描く。28年ぶりの再映画化は脚本・水木洋子、監督・今井正と同じコンビ。前作では果たせなかった沖縄現地ロケを行ない、撮影は「裸の大将放浪記」の原一民が担当。","1982年6月12日"
293,"新・高校生ブルース","http://ecx.images-amazon.com/images/I/41erG7Q8j4L._SL180_.jpg","2020-06-30 14:35:05","2020-06-30 14:35:05","帯盛迪彦","「高校生ブルース」に続き、柴田成人の原作「京子ちゃん心配しないで」を大映助監督の今子正義が脚本に当った。監督は「高校生番長　深夜放送」の帯盛迪彦。撮影も同作の喜多崎晃がそれぞれ担当。","1970年12月15日"
294,"肉弾（1968）","http://eiga.k-img.com/images/movie/noposter/320.png?1496733972","2020-06-30 14:35:06","2020-06-30 14:35:06","岡本喜八","「日本のいちばん長い日」の岡本喜八が脚本・監督を担当したもう一つの“日本のいちばん長い日”。撮影は「北穂高絶唱」の村井博が担当した。","1968年10月12日"
295,"孤島の太陽","http://eiga.k-img.com/images/movie/noposter/320.png?1496733972","2020-06-30 14:35:06","2020-06-30 14:35:06","吉田憲二","伊藤桂一の原作『仲ノ島よ、私の愛と献身を』（講談社版）を「青春ア・ゴーゴー」の千葉茂樹が脚色、「終りなき生命を」の吉田憲二が監督した保健婦の半生記。撮影は「娘の季節」の萩原憲治が担当した。","1968年9月21日"
296,"燃えつきた地図","http://eiga.k-img.com/images/movie/noposter/320.png?1496733972","2020-06-30 14:35:07","2020-06-30 14:35:07","勅使河原宏","「他人の顔」の安部公房が彼自身の原作を脚色し、勅使河原宏が監督した。撮影は「夜の縄張り」の上原明。","1968年6月1日"
297,"わが命の唄 艶歌","http://eiga.k-img.com/images/movie/noposter/320.png?1496733972","2020-06-30 14:35:08","2020-06-30 14:35:08","舛田利雄","五木寛之の原作小説『艶歌』（講談社刊）を、「無頼より　大幹部」のコンビの池上金男が脚色し、舛田利雄が監督した。撮影は「血斗(1967)」の高村倉太郎。","1968年5月29日"
298,"執炎","http://eiga.k-img.com/images/movie/noposter/320.png?1496733972","2020-06-30 14:35:08","2020-06-30 14:35:08","蔵原惟繕","加茂菖子の同名小説を「暗殺」の山田信夫が脚色「黒い太陽」の蔵原惟繕が監督した女性ドラマ。撮影は「おんなの渦と淵と流れ」の間宮義雄。","1964年11月22日"
299,"おんなの渦と淵と流れ","http://eiga.k-img.com/images/movie/noposter/320.png?1496733972","2020-06-30 14:35:09","2020-06-30 14:35:09","中平康","榛葉英治原作“渦”を「関の弥太ッぺ(1963)」の成澤昌茂が脚色「砂の上の植物群」の中平康が監督した風俗もの。撮影はコンビの山崎善弘。","1964年10月21日"
300,"人間に賭けるな","http://eiga.k-img.com/images/movie/noposter/320.png?1496733972","2020-06-30 14:35:09","2020-06-30 14:35:09","前田満洲夫","寺内大吉の原作を「花嫁は十五才」の森川英太郎と「狼の王子」の田村孟が共同でシナリオを執筆、「駈け出し刑事」の前田満洲夫が監督した風俗ドラマ。撮影は「人生劇場(1964)」の間宮義雄。","1964年8月29日"
301,"黒い太陽（1964）","http://eiga.k-img.com/images/movie/noposter/320.png?1496733972","2020-06-30 14:35:10","2020-06-30 14:35:10","蔵原惟繕","河野典生の原作を「駈け出し刑事」の山田信夫が脚色、「何か面白いことないか」の蔵原惟繕が監督した社会ドラマ。撮影は金宇満司。","1964年4月19日"
302,"何か面白いことないか","http://eiga.k-img.com/images/movie/noposter/320.png?1496733972","2020-06-30 14:35:10","2020-06-30 14:35:10","蔵原惟繕","「憎いあンちくしょう」のトリオ、山田信夫が脚本を執筆、蔵原惟繕が監督した現代ドラマ。撮影は間宮義雄。","1963年3月3日"
303,"硝子のジョニー 野獣のように見えて","http://eiga.k-img.com/images/movie/noposter/320.png?1496733972","2020-06-30 14:35:11","2020-06-30 14:35:11","蔵原惟繕","「憎いあンちくしょう」の山田信夫のオリジナル・シナリオを、「銀座の恋の物語」の蔵原惟繕が監督したアクションもの。撮影もコンビの間宮義雄。","1962年9月30日"
304,"憎いあンちくしょう","http://eiga.k-img.com/images/movie/noposter/320.png?1496733972","2020-06-30 14:35:12","2020-06-30 14:35:12","蔵原惟繕","「上を向いて歩こう」の山田信夫のオリジナル・シナリオを「銀座の恋の物語」の蔵原惟繕が監督した青春ドラマ。撮影はコンビの間宮義雄。","1962年7月8日"
305,"人間の條件 第1・2部","http://eiga.k-img.com/images/movie/noposter/320.png?1496733972","2020-06-30 14:35:12","2020-06-30 14:35:12","小林正樹","空前のベストセラーとなった五味川純平の同名小説の映画化。今回はその第二部まで。「有楽町0番地」の共同執筆者・松山善三と小林正樹が脚色、「黒い河」の小林正樹が久方ぶりに監督した。撮影は「裸の太陽」（東映）の宮島義勇。「裸の太陽」の仲代達矢、「鰯雲」の新珠三千代をはじめ、佐田啓二・有馬稲子・淡島千景・南原伸二・山村聡らの多彩なキャスト。","1959年1月15日"
306,"こころ（1955）","http://eiga.k-img.com/images/movie/noposter/320.png?1496733972","2020-06-30 14:35:13","2020-06-30 14:35:13","市川崑","夏目漱石の原作を「女給」の猪俣勝人と長谷部慶次が共同脚色し「青春怪談(1955 市川崑)」の市川崑が監督、「狼」の伊藤武夫が撮影を担当した。主なる出演者は「楊貴妃」の森雅之、「月夜の傘」の新珠三千代、「青空の仲間」の三橋達也、「志津野一平　地獄の接吻」の安井昌二、「うちのおばあちゃん」の田村秋子など。","1955年8月31日"
307,"狼","http://eiga.k-img.com/images/movie/noposter/320.png?1496733972","2020-06-30 14:35:13","2020-06-30 14:35:13","新藤兼人","近代映画協会の自主作品で「十九の花嫁」の新藤兼人のオリジナル・シナリオを彼自ら「どぶ」に次いで監督し、「大利根の対決」の伊藤武夫が撮影に当る。音楽は「銀座の女」の伊福部昭。出演者は「銀座の女」の乙羽信子、殿山泰司、「侍ニッポン　新納鶴千代」の高杉早苗、「地獄の用心棒」の菅井一郎、浜村純等のほか民芸、俳優座、泉座、現代プロ、東俳協が出演する。","1955年7月3日"
308,"浮雲","http://ecx.images-amazon.com/images/I/21VSA2QET4L._SL180_.jpg","2020-06-30 14:35:14","2020-06-30 14:35:14","成瀬巳喜男","林芙美子の代表作を「山の音」の水木洋子が脚色し、「晩菊」の成瀬巳喜男が監督する。撮影は「ゴジラ(1954)」の玉井正夫、音楽は「不滅の熱球」の斎藤一郎が担当した。出演者は「この広い空のどこかに」の高峰秀子、「悪の愉しさ」の森雅之、「結婚期」の岡田茉莉子、「真実の愛情を求めて　何処へ」の中北千枝子のほか、山形勲、加東大介、木村貞子などである。","1955年1月15日"
309,"明日に別れの接吻を","http://ec1.images-amazon.com/images/G/09/nav2/dp/no-image-no-ciu._SL180_.gif","2020-06-30 14:35:15","2020-06-30 14:35:15","ゴードン・ダグラス","「午後の喇叭」のウィリアム・キャグニーが1950年に製作したギャング映画。「雪原に追跡」のホレース・マッコイの小説を「兄弟はみな勇敢だった」のハリー・ブラウンが脚色、「放射能X」のゴードン・ダグラスが監督した。撮影監督は「謎のモルグ街」のペヴァレル・マーレイ、音楽はカーメン・ドラゴン。「白熱(1949)」のジェームズ・キャグニーが主演するほか、「南部に轟く太鼓」のバーバラ・ペイトン、「午後の喇叭」のヘレナ・カーター、ワード・ボンド、ルーサー・アドラーなどが出演する。","1954年10月9日"
